
Fri, 25 Sep 2015 5:22:13 PM,
3,9,6,6,
3966,25,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,FREEZER,CAPTAIN,7.22040684044,FREEZER,CAPTAIN,6.09668285144,0.554059431655,0.569664557348,
3966,26,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,GRAVY,SNAIL,7.2594504439,GRAVY,SNAIL,6.53197832452,0.379819079069,0.347653040313,
3966,27,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,LEMONADE,WINDOW,3.01792854653,LEMONADE,WINDOW,1.43160176999,0.932606224087,0.653720552451,
3966,28,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,FENDER,PANDA,6.28653097828,FENDER,BAMBOO,FENDER,RACOON,RACOON,BAMBOO,FENDER,PANDA,1.2765903913,0.352839850821,1.16227430408,0.145748814917,2.07528837502,0.261824186775,0.363479649066,0.332172395312,0.31631301099,
3966,29,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,CHAIR,SOFA,8.34507138783,LEGS,CHAIR,LEGS,CHAIR,CHAIR,SOFA,5.30551959819,0.394819016103,0.68241139187,0.206310713314,0.931509733666,0.270812627976,0.553688306711,
3966,30,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,SHRIMP,SEATBELT,2.80255986832,SHRIMP,SEATBELT,2.26136632252,0.281583859352,0.259609686444,
3966,31,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,CARPET,7.72992631129,CIGARETTES,CIGARETTES,CIGARETTES,CARPET,2.9868344994,2.99315057613,1.0244856393,0.477444144199,0.248011452262,
3966,32,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,NEEDLE,HYDRANT,6.10543590458,PIN,WAX,PIN,WAX,NEEDLE,HYDRANT,1.87282166863,0.218566113617,2.43374442903,0.14237260411,0.272050814587,0.412273145281,0.753607129329,
3966,33,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,INTERNET,LAWNMOWER,4.05333207967,INTERNET,LAWNMOWER,2.5169777252,0.295023482526,1.24133087194,
3966,34,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,HARP,HAIR,6.24999718589,HARP,HAIR,5.64923924347,0.148525134195,0.452232808224,
3966,35,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,RECEPTIONIST,TELEPHONE,1.37848190358,RECEPTIONIST,TELEPHONE,0.884162995731,0.143035398214,0.351283509634,
3966,36,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,BOTTLE,CHISEL,6.47694291023,MIRROR,BOTTLE,MIRROR,CHISEL,4.02835646272,0.265039830585,1.44406971452,0.121298930724,0.618177971686,
3966,37,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,COURT,GRASS,8.44339533302,COURT,SCHOOL,SCHOOL,GRASS,6.7699263643,0.44873178564,0.74946714926,0.0396352182142,0.4356348156,
3966,38,SPOON,LADLE,CEREAL,LION,TREE,STEREO,SPOON,STEREO,2.40322378802,SPOON,STEREO,1.71537927247,0.295369777479,0.392474738066,
3966,39,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,SNOW,WOUND,5.3771202293,SNOW,WOUND,4.55449941836,0.282219505985,0.540401304956,
3966,40,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,ATHLETE,COMPUTER,3.48039659054,ATHLETE,COMPUTER,2.68692415208,0.250966878142,0.542505560326,
3966,41,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,CONCRETE,CEREAL,3.36378687806,CONCRETE,BUSINESS,BUSINESS,CEREAL,1.42668510915,0.472500336007,0.499633178813,0.526285645086,0.438682609005,
3966,42,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,SILVER,STAIRS,5.08852538583,BALLOON,BALLOON,SILVER,STAIRS,2.45443307271,1.53737436875,0.130968705635,0.428491736297,0.537257502438,
3966,43,CRIB,BED,BABY,FERRY,BOWL,PATIO,BABY,BOWL,2.00346824701,BABY,BOWL,1.14884262648,0.119658498792,0.734967121738,
3966,44,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,PLIERS,BUTTERFLY,6.81001977774,PLIERS,BUTTERFLY,6.01882507326,0.326788931503,0.464405772975,
3966,45,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,FLOSS,GLASSES,2.21093471185,FLOSS,GLASSES,1.8078248105,0.12516313279,0.277946768561,
3966,46,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,VAMPIRE,4.37076343154,GARLIC,VAMPIRE,3.21942887153,0.441715504392,0.709619055619,
3966,47,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,HANDCUFFS,FIREMAN,2.75025707274,HANDCUFFS,FIREMAN,2.10838636465,0.131914892117,0.509955815971,
3966,48,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,BAGEL,BEANS,1.98507554596,BAGEL,BEANS,1.09085741453,0.22827495425,0.665943177184,
3966,49,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,LAKE,CAKE,3.02562914137,LAKE,CAKE,2.49637251021,0.299889490241,0.229367140913,
3966,50,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,COW,SKY,5.89909936814,COW,SKY,4.98224195221,0.386963813915,0.529893602012,
3966,51,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,MISSILE,ASTRONAUT,2.89685010596,MISSILE,ASTRONAUT,2.35054258408,0.157352346228,0.388955175644,
3966,52,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,BOOT,OVEN,5.45219076285,BOOT,OVEN,OVEN,BOOT,BOOT,OVEN,1.21323760669,0.990396107198,1.81069614564,0.321847440908,0.554412347963,0.132742557093,0.428858557367,
3966,53,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,STEWARDESS,WAITRESS,4.56271581352,STEWARDESS,RESTAURANT,RESTAURANT,WAITRESS,2.05497681547,0.466469307197,1.01390079805,0.501926141791,0.525442751008,
3966,54,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,BELL,4.13324445311,BOTTLE,BELL,3.20095969411,0.357894234941,0.574390524067,
3966,55,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,AIRPORT,VILLAGE,5.69811716164,AIRPORT,VILLAGE,3.98472329171,0.463598303148,1.24979556678,
3966,56,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,AIRPLANE,SUBMARINE,2.6742082393,AIRPLANE,SUBMARINE,2.29734458611,0.0919572156854,0.284906437504,
3966,57,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,VOLCANO,PENGUIN,4.08386099723,VOLCANO,PENGUIN,3.34644299408,0.426086541964,0.311331461184,
3966,58,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,ERASER,SHEEP,7.16554026969,ERASER,SHEEP,5.97176735592,0.76915630477,0.424616609002,
3966,59,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,CHOCOLATE,COOKIE,2.32639132137,CHOCOLATE,COOKIE,1.40013527358,0.302059627604,0.624196420191,
