pid,cond,trial,word_1,word_2,word_3,word_4,word_5,word_6,sel_1,sel_2,sel_1_type,sel_2_type,rt,sel_taxo,sel_them,sel_them,sel_them_and_tax,sel_unr
4008,1,33,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,BISCUITS,TOAST,BASE,TAXONOMIC,4.866828601,1,0,taxo,0,0
4008,1,34,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,CRATE,PACKAGE,TAXONOMIC,BASE,6.810018056,1,0,taxo,0,0
4008,1,35,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,PASTOR,RABBI,TAXONOMIC,BASE,4.393969541,1,0,taxo,0,0
4008,1,36,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,ONION,GARLIC,TAXONOMIC,BASE,4.510356006,1,0,taxo,0,0
4008,1,37,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,PIN,NEEDLE,TAXONOMIC,BASE,5.151846045,1,0,taxo,0,0
4008,1,38,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,LEMONADE,MILK,TAXONOMIC,BASE,4.736616581,1,0,taxo,0,0
4008,1,39,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,CHISEL,KNIFE,BASE,TAXONOMIC,3.901147004,1,0,taxo,0,0
4008,1,40,HAPPY,SAD,SMILE,ROOF,SEED,KEY,HAPPY,SMILE,BASE,THEMATIC,13.12954393,0,1,them,0,0
4008,1,41,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,BUFFALO,COW,TAXONOMIC,BASE,2.671873417,1,0,taxo,0,0
4008,1,42,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,ALCOHOL,CIGARETTES,TAXONOMIC,BASE,6.37390542,1,0,taxo,0,0
4008,1,43,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,PILOT,CAPTAIN,TAXONOMIC,BASE,2.78222161,1,0,taxo,0,0
4008,1,44,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,FOOTBALL,BASEBALL,BASE,TAXONOMIC,3.019128534,1,0,taxo,0,0
4008,1,45,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,LAWNMOWER,SCISSORS,BASE,TAXONOMIC,11.84853633,1,0,taxo,0,0
4008,1,46,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,CAN,BASE,TAXONOMIC,4.223089977,1,0,taxo,0,0
4008,1,47,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,COOKIE,BISCUIT,BASE,TAXONOMIC,6.342619893,1,0,taxo,0,0
4008,1,48,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,SAXOPHONE,HARP,BASE,TAXONOMIC,5.434032562,1,0,taxo,0,0
4008,1,49,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,CANOE,SHIP,TAXONOMIC,BASE,4.629675034,1,0,taxo,0,0
4008,1,50,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,CHAIR,SOFA,BASE,TAXONOMIC,3.478842707,1,0,taxo,0,0
4008,1,51,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,HAT,BASE,TAXONOMIC,5.399706876,1,0,taxo,0,0
4008,1,52,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,SILVER,GOLD,BASE,TAXONOMIC,5.018151234,1,0,taxo,0,0
4008,1,53,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,AIRPLANE,SUBMARINE,TAXONOMIC,BASE,7.195066752,1,0,taxo,0,0
4008,1,54,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,PENGUIN,GOOSE,BASE,TAXONOMIC,8.742087079,1,0,taxo,0,0
4008,1,55,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,BEER,JUICE,BASE,TAXONOMIC,5.99184623,1,0,taxo,0,0
4008,1,56,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,BEE,SPIDER,TAXONOMIC,BASE,2.931546604,1,0,taxo,0,0
4008,1,57,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,HOSTESS,RECEPTIONIST,TAXONOMIC,BASE,2.390685388,1,0,taxo,0,0
4008,1,58,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,BOWL,CUP,TAXONOMIC,BASE,3.636985254,1,0,taxo,0,0
4008,1,59,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,BEAR,MONKEY,TAXONOMIC,BASE,4.646060705,1,0,taxo,0,0
4010,1,1,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,CAR,BIKE,BASE,TAXONOMIC,10.72281784,1,0,taxo,0,0
4010,1,2,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,SURGEON,KIDNEY,BASE,THEMATIC,28.07185607,0,1,them,0,0
4010,1,3,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,SCISSORS,BOMB,TAXONOMIC,UNRELATED,26.56527485,0,0,incorrect,0,1
4010,1,4,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,MICROWAVE,OVEN,TAXONOMIC,BASE,26.82071373,1,0,taxo,0,0
4010,1,5,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,FIREMAN,BASE,TAXONOMIC,8.778963942,1,0,taxo,0,0
4010,1,6,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,CODE,HOUSE,UNRELATED,UNRELATED,36.48570467,0,0,incorrect,0,1
4010,1,7,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,DRIVEWAY,TEMPLE,UNRELATED,THEMATIC,14.82289412,0,0,incorrect,0,1
4010,1,8,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,RESTAURANT,WAITRESS,THEMATIC,BASE,10.81745838,0,1,them,0,0
4010,1,9,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,LAKE,RIVER,TAXONOMIC,BASE,6.007577057,1,0,taxo,0,0
4010,1,10,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,LEMONADE,BASE,TAXONOMIC,12.99535617,1,0,taxo,0,0
4010,1,11,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,DELIVERY,PACKAGE,THEMATIC,BASE,22.4818683,0,1,them,0,0
4010,1,12,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,JUICE,BEER,TAXONOMIC,BASE,14.56246048,1,0,taxo,0,0
4010,1,13,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,ROBBERY,BANK,BASE,THEMATIC,11.53726686,0,1,them,0,0
4010,1,14,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,FOOT,SHOE,THEMATIC,BASE,6.811866716,0,1,them,0,0
4010,1,15,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,SPIDER,BEE,BASE,TAXONOMIC,8.292092939,1,0,taxo,0,0
4010,1,16,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,CHAIR,SOFA,BASE,TAXONOMIC,13.85911978,1,0,taxo,0,0
4010,1,17,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BIRD,BAT,BASE,TAXONOMIC,9.0533794,1,0,taxo,0,0
4010,1,18,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,PILOT,JAZZ,UNRELATED,THEMATIC,25.93802287,0,0,incorrect,0,1
4010,1,19,PANTS,DRESS,POCKET,ICE,TEETH,DOG,DRESS,PANTS,TAXONOMIC,BASE,9.213242485,1,0,taxo,0,0
4010,1,20,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SHIP,SAILOR,BASE,THEMATIC,13.72879752,0,1,them,0,0
4010,1,21,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PENCIL,PEN,BASE,TAXONOMIC,4.24578771,1,0,taxo,0,0
4010,1,22,CROWN,HAT,KING,SHOVEL,NOSE,TENT,SHOVEL,HAT,UNRELATED,TAXONOMIC,15.55582927,0,0,incorrect,0,1
4010,1,23,SPOON,LADLE,CEREAL,LION,TREE,STEREO,LION,TREE,UNRELATED,UNRELATED,21.5916997,0,0,incorrect,0,1
4010,1,24,DOG,CAT,BONE,POND,HOOD,QUEEN,CAT,DOG,TAXONOMIC,BASE,3.088959486,1,0,taxo,0,0
4010,1,25,BICYCLE,CAR,HELMET,FISH,BEER,BANK,BICYCLE,CAR,BASE,TAXONOMIC,5.149580906,1,0,taxo,0,0
4010,1,26,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,OCEAN,SUBMARINE,THEMATIC,BASE,12.9579155,0,1,them,0,0
4010,1,27,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ASTRONAUT,ROCKET,THEMATIC,BASE,8.228012234,0,1,them,0,0
4010,1,28,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,TABLET,BASE,TAXONOMIC,22.79774718,1,0,taxo,0,0
4010,1,29,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,DESERT,CAMEL,THEMATIC,BASE,5.487588088,0,1,them,0,0
4010,1,30,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,GRAVY,SNAIL,THEMATIC,UNRELATED,22.47079786,0,0,incorrect,0,1
4010,1,31,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,COCONUT,BEACH,BASE,THEMATIC,4.853498649,0,1,them,0,0
4010,1,32,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,BUS,TRUCK,TAXONOMIC,BASE,11.85826564,1,0,taxo,0,0
4010,1,33,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,NOVEL,WORK,UNRELATED,UNRELATED,15.16727461,0,0,incorrect,0,1
4010,1,34,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,FIELD,COURT,BASE,TAXONOMIC,9.052094541,1,0,taxo,0,0
4010,1,35,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,BEAR,MONKEY,TAXONOMIC,BASE,3.579979381,1,0,taxo,0,0
4010,1,36,CRIB,BED,BABY,FERRY,BOWL,PATIO,BOWL,BED,UNRELATED,TAXONOMIC,8.778341212,0,0,incorrect,0,1
4010,1,37,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,CHOCOLATE,COOKIE,THEMATIC,BASE,4.961277456,0,1,them,0,0
4010,1,38,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHAMPOO,SHOWER,BASE,THEMATIC,7.375594839,0,1,them,0,0
4010,1,39,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,CITY,VILLAGE,BASE,TAXONOMIC,4.197432865,1,0,taxo,0,0
4010,1,40,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,CUP,BOWL,BASE,TAXONOMIC,7.878089404,1,0,taxo,0,0
4010,1,41,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,BAMBOO,PANDA,THEMATIC,BASE,6.756038438,0,1,them,0,0
4010,1,42,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,OUTLET,CARPET,UNRELATED,UNRELATED,14.46973647,0,0,incorrect,0,1
4010,1,43,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,METAL,BAGEL,UNRELATED,TAXONOMIC,11.74668324,0,0,incorrect,0,1
4010,1,44,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,FOOTBALL,BASEBALL,BASE,TAXONOMIC,2.621866233,1,0,taxo,0,0
4010,1,45,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,DONUT,CAKE,TAXONOMIC,BASE,4.586475515,1,0,taxo,0,0
4010,1,46,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,KNIFE,SCULPTURE,TAXONOMIC,THEMATIC,8.496670823,0,0,incorrect,1,0
4010,1,47,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,GLASSES,CUP,UNRELATED,UNRELATED,5.54002528,0,0,incorrect,0,1
4010,1,48,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,SILVER,GOLD,BASE,TAXONOMIC,11.94870266,1,0,taxo,0,0
4010,1,49,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,CAN,BOTTLE,TAXONOMIC,BASE,10.89518454,1,0,taxo,0,0
4010,1,50,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,RECEPTIONIST,HOSTESS,BASE,TAXONOMIC,17.57349881,1,0,taxo,0,0
4010,1,51,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,WINGS,BASE,THEMATIC,5.463263176,0,1,them,0,0
4010,1,52,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,WRIST,THREAD,UNRELATED,THEMATIC,23.78057689,0,0,incorrect,0,1
4010,1,53,HAPPY,SAD,SMILE,ROOF,SEED,KEY,SMILE,HAPPY,THEMATIC,BASE,4.908084776,0,1,them,0,0
4010,1,54,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,ICE,VOLCANO,THEMATIC,UNRELATED,10.60881537,0,0,incorrect,0,1
4010,1,55,COW_1,PIG,GRASS,CHISEL,PARCEL,HOTEL,COW,PIG,BASE,TAXONOMIC,4.236274923,1,0,taxo,0,0
4010,1,56,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,BUFFALO,COW,TAXONOMIC,BASE,3.613495616,1,0,taxo,0,0
4010,1,57,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,BAGEL,COLD,TAXONOMIC,UNRELATED,25.82279613,0,0,incorrect,0,1
4010,1,58,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BUTTERFLY,BEE,TAXONOMIC,BASE,4.561244151,1,0,taxo,0,0
4010,1,59,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,CAPTAIN,PILOT,BASE,TAXONOMIC,10.1570944,1,0,taxo,0,0
4012,1,1,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,SHOE,FOOT,BASE,THEMATIC,11.05627625,0,1,them,0,0
4012,1,2,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,RECEPTIONIST,HOSTESS,BASE,TAXONOMIC,12.94981967,1,0,taxo,0,0
4012,1,3,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,RABBI,TEMPLE,BASE,THEMATIC,7.604124552,0,1,them,0,0
4012,1,4,BICYCLE,CAR,HELMET,FISH,BEER,BANK,HELMET,BICYCLE,THEMATIC,BASE,4.701053717,0,1,them,0,0
4012,1,5,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,CAMEL,DESERT,BASE,THEMATIC,6.150166559,0,1,them,0,0
4012,1,6,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SNOW,SLED,BASE,THEMATIC,6.642451398,0,1,them,0,0
4012,1,7,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,RESTAURANT,WAITRESS,THEMATIC,BASE,4.591869483,0,1,them,0,0
4012,1,8,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,SILVER,GOLD,BASE,TAXONOMIC,7.19781854,1,0,taxo,0,0
4012,1,9,HAPPY,SAD,SMILE,ROOF,SEED,KEY,HAPPY,SAD,BASE,TAXONOMIC,10.7896281,1,0,taxo,0,0
4012,1,10,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,FIELD,GRASS,BASE,THEMATIC,7.522778332,0,1,them,0,0
4012,1,11,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,JUICE,BEER,TAXONOMIC,BASE,5.276239793,1,0,taxo,0,0
4012,1,12,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,LUNGS,CIGARETTES,THEMATIC,BASE,10.00354936,0,1,them,0,0
4012,1,13,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,TRUCK,TRAILER,BASE,THEMATIC,4.360637779,0,1,them,0,0
4012,1,14,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,DELIVERY,PACKAGE,THEMATIC,BASE,5.882200437,0,1,them,0,0
4012,1,15,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,BANK,ROBBERY,THEMATIC,BASE,7.024724338,0,1,them,0,0
4012,1,16,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,CANOE,SHIP,TAXONOMIC,BASE,7.08042354,1,0,taxo,0,0
4012,1,17,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PEN,PENCIL,TAXONOMIC,BASE,3.910231793,1,0,taxo,0,0
4012,1,18,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,LAWNMOWER,GRASS,BASE,THEMATIC,4.771606855,0,1,them,0,0
4012,1,19,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,CITY,VILLAGE,BASE,TAXONOMIC,6.884886375,1,0,taxo,0,0
4012,1,20,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,OVEN,MICROWAVE,BASE,TAXONOMIC,8.780728716,1,0,taxo,0,0
4012,1,21,SPOON,LADLE,CEREAL,LION,TREE,STEREO,SPOON,CEREAL,BASE,THEMATIC,3.605722608,0,1,them,0,0
4012,1,22,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,CROUTONS,SALAD,BASE,THEMATIC,4.842256334,0,1,them,0,0
4012,1,23,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BEE,HONEY,BASE,THEMATIC,3.703824408,0,1,them,0,0
4012,1,24,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,CAN,BASE,TAXONOMIC,4.327867214,1,0,taxo,0,0
4012,1,25,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,THREAD,NEEDLE,THEMATIC,BASE,4.766990802,0,1,them,0,0
4012,1,26,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,CAKE,DONUT,BASE,TAXONOMIC,3.157510596,1,0,taxo,0,0
4012,1,27,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,ANT,FLY,TAXONOMIC,BASE,4.84819632,1,0,taxo,0,0
4012,1,28,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,BAMBOO,PANDA,THEMATIC,BASE,6.006338589,0,1,them,0,0
4012,1,29,DOG,CAT,BONE,POND,HOOD,QUEEN,CAT,DOG,TAXONOMIC,BASE,10.37071907,1,0,taxo,0,0
4012,1,30,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,LEMONADE,MILK,TAXONOMIC,BASE,11.88006771,1,0,taxo,0,0
4012,1,31,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,BUFFALO,COW,TAXONOMIC,BASE,10.50222907,1,0,taxo,0,0
4012,1,32,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,BAGEL,TORTILLA,TAXONOMIC,BASE,10.62803943,1,0,taxo,0,0
4012,1,33,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ROCKET,MISSILE,BASE,TAXONOMIC,4.666456991,1,0,taxo,0,0
4012,1,34,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,HAT,BASE,TAXONOMIC,4.070357147,1,0,taxo,0,0
4012,1,35,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,AIRPLANE,SUBMARINE,TAXONOMIC,BASE,9.927658774,1,0,taxo,0,0
4012,1,36,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,SAXOPHONE,HARP,BASE,TAXONOMIC,7.759526589,1,0,taxo,0,0
4012,1,37,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,BUTCHER,SURGEON,TAXONOMIC,BASE,9.829386806,1,0,taxo,0,0
4012,1,38,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,LAKE,RIVER,TAXONOMIC,BASE,2.685300605,1,0,taxo,0,0
4012,1,39,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,CHAIR,SOFA,BASE,TAXONOMIC,4.086011602,1,0,taxo,0,0
4012,1,40,PANTS,DRESS,POCKET,ICE,TEETH,DOG,PANTS,DRESS,BASE,TAXONOMIC,4.355120564,1,0,taxo,0,0
4012,1,41,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,BASEBALL,FOOTBALL,TAXONOMIC,BASE,4.134368422,1,0,taxo,0,0
4012,1,42,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,BIKE,CAR,TAXONOMIC,BASE,5.742593889,1,0,taxo,0,0
4012,1,43,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,BEAR,MONKEY,TAXONOMIC,BASE,5.273728657,1,0,taxo,0,0
4012,1,44,COW_1,PIG,GRASS,CHISEL,PARCEL,HOTEL,COW,PIG,BASE,TAXONOMIC,7.736142737,1,0,taxo,0,0
4012,1,45,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,COOKIE,BISCUIT,BASE,TAXONOMIC,5.015224731,1,0,taxo,0,0
4012,1,46,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,TOAST,BISCUITS,TAXONOMIC,BASE,2.959328214,1,0,taxo,0,0
4012,1,47,CRIB,BED,BABY,FERRY,BOWL,PATIO,BED,CRIB,TAXONOMIC,BASE,2.855248687,1,0,taxo,0,0
4012,1,48,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,TABLET,BASE,TAXONOMIC,6.881836927,1,0,taxo,0,0
4012,1,49,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,FLOSS,TOOTHBRUSH,THEMATIC,BASE,5.768649774,0,1,them,0,0
4012,1,50,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,BEE,SPIDER,TAXONOMIC,BASE,5.579365453,1,0,taxo,0,0
4012,1,51,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,FIREMAN,BASE,TAXONOMIC,3.076966879,1,0,taxo,0,0
4012,1,52,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,GOOSE,PENGUIN,TAXONOMIC,BASE,9.12733029,1,0,taxo,0,0
4012,1,53,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,CUP,BOWL,BASE,TAXONOMIC,6.106435393,1,0,taxo,0,0
4012,1,54,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,CHISEL,KNIFE,BASE,TAXONOMIC,4.540638679,1,0,taxo,0,0
4012,1,55,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BAT,BIRD,TAXONOMIC,BASE,10.11104747,1,0,taxo,0,0
4012,1,56,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,CAPTAIN,PILOT,BASE,TAXONOMIC,2.908117274,1,0,taxo,0,0
4012,1,57,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,BLEACH,SHAMPOO,TAXONOMIC,BASE,6.317493923,1,0,taxo,0,0
4012,1,58,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,ONION,BASE,TAXONOMIC,2.562520816,1,0,taxo,0,0
4012,1,59,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,ORANGE,COCONUT,TAXONOMIC,BASE,4.62061528,1,0,taxo,0,0
4014,1,1,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,QUARTERBACK,FOOTBALL,THEMATIC,BASE,6.085870661,0,1,them,0,0
4014,1,2,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,TORTILLA,BAGEL,BASE,TAXONOMIC,12.02265668,1,0,taxo,0,0
4014,1,3,HAPPY,SAD,SMILE,ROOF,SEED,KEY,SAD,HAPPY,TAXONOMIC,BASE,6.280197817,1,0,taxo,0,0
4014,1,4,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,BISCUITS,GRAVY,BASE,THEMATIC,5.132283486,0,1,them,0,0
4014,1,5,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,GOLD,SILVER,TAXONOMIC,BASE,10.26472224,1,0,taxo,0,0
4014,1,6,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BEE,BUTTERFLY,BASE,TAXONOMIC,8.040141152,1,0,taxo,0,0
4014,1,7,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,KIDNEY,SURGEON,THEMATIC,BASE,6.275855254,0,1,them,0,0
4014,1,8,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,MONKEY,BANANA,BASE,THEMATIC,8.404983371,0,1,them,0,0
4014,1,9,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,HOSTESS,RECEPTIONIST,TAXONOMIC,BASE,4.992936423,1,0,taxo,0,0
4014,1,10,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,OVEN,MICROWAVE,BASE,TAXONOMIC,6.029958624,1,0,taxo,0,0
4014,1,11,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,BUS,TRUCK,TAXONOMIC,BASE,7.111955177,1,0,taxo,0,0
4014,1,12,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,RAIN,SNOW,TAXONOMIC,BASE,7.260674655,1,0,taxo,0,0
4014,1,13,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,LAKE,BASE,TAXONOMIC,4.947063564,1,0,taxo,0,0
4014,1,14,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,SPIDER,BEE,BASE,TAXONOMIC,7.627265552,1,0,taxo,0,0
4014,1,15,PANTS,DRESS,POCKET,ICE,TEETH,DOG,DRESS,PANTS,TAXONOMIC,BASE,5.879482852,1,0,taxo,0,0
4014,1,16,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,BIKE,CAR,TAXONOMIC,BASE,18.32519998,1,0,taxo,0,0
4014,1,17,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,TREASON,ROBBERY,TAXONOMIC,BASE,6.048878919,1,0,taxo,0,0
4014,1,18,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,CHAIR,CANOE,UNRELATED,TAXONOMIC,14.70032603,0,0,incorrect,0,1
4014,1,19,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,CUP,GLASSES,UNRELATED,UNRELATED,4.842413971,0,0,incorrect,0,1
4014,1,20,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,SAXOPHONE,JAZZ,BASE,THEMATIC,10.32833979,0,1,them,0,0
4014,1,21,BICYCLE,CAR,HELMET,FISH,BEER,BANK,BICYCLE,HELMET,BASE,THEMATIC,9.978453045,0,1,them,0,0
4014,1,22,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,CROUTONS,BAGEL,BASE,TAXONOMIC,16.00820111,1,0,taxo,0,0
4014,1,23,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,PIN,NEEDLE,TAXONOMIC,BASE,6.853064624,1,0,taxo,0,0
4014,1,24,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,ONION,GARLIC,TAXONOMIC,BASE,3.404022293,1,0,taxo,0,0
