4019,2,13,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,BIKE,CAR,TAXONOMIC,BASE,7.76619491982,BIKE,CAR,5.95898887166,0.343475318747,1.46373072942,
4019,2,14,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BEE,HONEY,BASE,THEMATIC,29.4718974649,BEE,HONEY,HONEY,BUTTERFLY,BUTTERFLY,HONEY,4.09366187453,0.176084059058,4.7204581555,0.329385481775,2.89055753499,16.7896208169,0.472129542148,
4019,2,15,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,BULLET,SILVER,THEMATIC,BASE,10.2335726721,BULLET,SILVER,9.25442254473,0.177972459467,0.80117766792,
4019,2,16,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,RESTAURANT,WAITRESS,THEMATIC,BASE,8.26577247935,RESTAURANT,WAITRESS,3.24977504066,0.261728839716,4.75426859898,
4019,2,17,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,FARM,COW,THEMATIC,BASE,6.16088415822,FARM,COW,4.89217379922,0.199075597571,1.06963476143,
4019,2,18,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PEN,PENCIL,TAXONOMIC,BASE,2.92425475409,PEN,PENCIL,2.48447168176,0.15179739031,0.287985682022,
4019,2,19,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,BUS,TRUCK,TAXONOMIC,BASE,6.48036083509,BUS,TRUCK,3.62974078185,0.0674603199586,2.78315973328,
4019,2,20,CROWN,HAT,KING,SHOVEL,NOSE,TENT,KING,CROWN,THEMATIC,BASE,5.91019537509,KING,CROWN,3.17736164248,0.24816109403,2.48467263859,
4019,2,21,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,LAWNMOWER,GRASS,BASE,THEMATIC,6.69627080695,LAWNMOWER,GRASS,6.11413035938,0.14639969077,0.435740756802,
4019,2,22,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,RAPIDS,BASE,THEMATIC,10.5664495754,LAKE,RAPIDS,RAPIDS,RIVER,LAKE,RAPIDS,3.53081131703,0.6921050034,1.18363865325,0.319608441554,3.90553197986,0.363858057419,0.570896122837,
4019,2,23,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,PILOT,CAPTAIN,TAXONOMIC,BASE,4.52204932482,PILOT,CAPTAIN,3.5811992269,0.268291891553,0.672558206366,
4019,2,24,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,VILLAGE,CITY,TAXONOMIC,BASE,6.10061525274,VILLAGE,CITY,4.97494095424,0.477458711015,0.648215587484,
4019,2,25,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,CUP,BOWL,BASE,TAXONOMIC,6.0731079746,CUP,BOWL,4.37466504402,0.806103929644,0.892339000944,
4019,2,26,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BIRD,NEST,BASE,THEMATIC,10.3268462061,BIRD,NEST,9.91390132764,0.0974145072978,0.315530371154,
4019,2,27,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,ROBBERY,BANK,BASE,THEMATIC,8.57646101085,ROBBERY,BANK,4.64805998653,2.94836926833,0.980031755986,
4019,2,28,PANTS,DRESS,POCKET,ICE,TEETH,DOG,PANTS,DRESS,BASE,TAXONOMIC,5.82902031625,PANTS,DRESS,4.30977247166,0.710770172067,0.808477672515,
4019,2,29,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,COOKIE,BISCUIT,BASE,TAXONOMIC,9.64339460479,COOKIE,BISCUIT,8.67210795661,0.210736403475,0.760550244711,
4019,2,30,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,PENGUIN,GOOSE,BASE,TAXONOMIC,24.2107959955,ICE,VOLCANO,VOLCANO,ICE,PENGUIN,GOOSE,18.8572933504,0.601120459847,3.56825189875,0.312796759419,0.267013645731,0.207008931553,0.397310949862,
4019,2,31,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,CRATE,PACKAGE,TAXONOMIC,BASE,7.8509411877,DELIVERY,PACKAGE,PACKAGE,DELIVERY,CRATE,PACKAGE,5.09541685507,0.457655337872,1.02963239118,0.32328327396,0.164802985964,0.117074860027,0.663075483637,
4019,2,32,COW,PIG,GRASS,CHISEL,PARCEL,HOTEL,COW,GRASS,BASE,THEMATIC,4.09289545682,COW,GRASS,3.58951560408,0.171387557173,0.331992295571,
4019,2,33,DOG,CAT,BONE,POND,HOOD,QUEEN,DOG,CAT,BASE,TAXONOMIC,5.04781354079,DOG,CAT,4.49545049132,0.225900880061,0.326462169411,
4019,2,34,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,BAGEL,SALAD,TAXONOMIC,THEMATIC,3.92787462962,BAGEL,SALAD,2.90644108737,0.25303074345,0.7684027988,
4019,2,35,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,BAMBOO,PANDA,THEMATIC,BASE,4.56776556303,BAMBOO,PANDA,2.46783694089,0.215078664478,1.88484995766,
4019,2,36,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,SOFA,CHAIR,TAXONOMIC,BASE,5.16446596081,SOFA,CHAIR,3.7380632509,0.593880709028,0.832522000885,
4019,2,37,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,FOOTBALL,QUARTERBACK,BASE,THEMATIC,7.06898653461,BASEBALL,FOOTBALL,BASEBALL,QUARTERBACK,4.03321982198,0.53459904273,0.9038948589,0.930891964585,0.666380846407,
4019,2,38,SPOON,LADLE,CEREAL,LION,TREE,STEREO,CEREAL,SPOON,THEMATIC,BASE,7.72296796669,CEREAL,SPOON,6.7061696793,0.250501399394,0.766296888003,
4019,2,39,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ROCKET,ASTRONAUT,BASE,THEMATIC,5.61813294678,ROCKET,ASTRONAUT,3.65772876819,0.139969727257,1.82043445134,
4019,2,40,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,FIELD,GRASS,BASE,THEMATIC,8.58545143809,FIELD,GRASS,8.13447436318,0.0920413064305,0.358935768483,
4019,2,41,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,MONKEY,BANANA,BASE,THEMATIC,16.6009274486,BEAR,MONKEY,BEAR,BANANA,15.5924038237,0.0601119797211,0.455813286826,0.134434635518,0.358163722791,
4019,2,42,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SNOW,RAIN,BASE,TAXONOMIC,3.5493069794,SLED,SNOW,SLED,RAIN,1.83945021848,0.0703144397121,0.968742737314,0.474626772804,0.196172811091,
4019,2,43,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,SAXOPHONE,HARP,BASE,TAXONOMIC,4.79086628696,SAXOPHONE,JAZZ,JAZZ,HARP,3.37502193311,0.541933147237,0.478635650594,0.162445796188,0.232829759829,
4019,2,44,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,MOVIE,SURGEON,UNRELATED,BASE,38.5579408493,HOUSE,HOUSE,MOVIE,SURGEON,MOVIE,SURGEON,MOVIE,SURGEON,28.7136891806,4.28462436935,2.80614465079,0.636116781505,0.761272630887,0.657827757066,0.253752798308,0.146363935666,0.298148745205,
4019,2,45,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,SHOE,FOOT,BASE,THEMATIC,5.01223586733,SHOE,FOOT,4.55040843599,0.192535389448,0.269292041892,
4019,2,46,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,VAMPIRE,GARLIC,THEMATIC,BASE,6.16847814899,VAMPIRE,GARLIC,2.85293486668,0.472844975535,2.84269830678,
4019,2,47,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,TABLET,BASE,TAXONOMIC,5.67752485792,COMPUTER,TABLET,4.51305095153,0.921727396315,0.242746510077,
4019,2,48,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,ANTELOPE,CAMEL,TAXONOMIC,BASE,4.1368537345,ANTELOPE,CAMEL,3.37106768135,0.33130367822,0.434482374927,
4019,2,49,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,SPIDER,WEB,BASE,THEMATIC,9.75715648779,SPIDER,BEE,SPIDER,SPIDER,BEE,WEB,6.01115030213,0.231091663707,1.31706221332,1.17560798628,0.231475368841,0.388609542744,0.402159410762,
4019,2,50,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,JUICE,BEER,TAXONOMIC,BASE,5.04158221697,JUICE,BEER,3.89175069658,0.478331069928,0.671500450466,
4019,2,51,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,PASTOR,RABBI,TAXONOMIC,BASE,3.18758893269,PASTOR,RABBI,2.35184764606,0.374995116843,0.460746169789,
4019,2,52,BICYCLE,CAR,HELMET,FISH,BEER,BANK,BICYCLE,CAR,BASE,TAXONOMIC,9.49498137063,BICYCLE,HELMET,HELMET,CAR,5.52516531781,0.405058224453,0.697538127191,0.158443870721,2.70877583046,
4019,2,53,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,BISCUITS,TOAST,BASE,TAXONOMIC,9.30405761092,BISCUITS,TOAST,TOAST,TOAST,6.71983674471,0.0895586425904,1.50713844458,0.525075930171,0.462447848869,
4019,2,54,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,COCONUT,ORANGE,BASE,TAXONOMIC,9.20199692389,COCONUT,ORANGE,8.52602675161,0.24350100942,0.432469162857,
4019,2,55,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,NEEDLE,THREAD,BASE,THEMATIC,5.86140684504,PIN,NEEDLE,PIN,THREAD,4.59192808182,0.599346939242,0.29246599786,0.137616510503,0.240049315616,
4019,2,56,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,SUBMARINE,OCEAN,BASE,THEMATIC,14.3236169885,SUBMARINE,OCEAN,13.7932370505,0.0435686130077,0.486811324954,
4019,2,57,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,TORTILLA,BEANS,BASE,THEMATIC,4.76058235858,TORTILLA,BEANS,3.8284435994,0.464018756989,0.468120002188,
4019,2,58,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,LUNGS,BASE,THEMATIC,5.93682201835,CIGARETTES,LUNGS,3.82577520749,1.34453638527,0.766510425601,
4019,2,59,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,RECEPTIONIST,TELEPHONE,BASE,THEMATIC,7.410178822,RECEPTIONIST,TELEPHONE,5.38633975456,0.295735605527,1.72810346191,
